[Header]
Application Name	LCsolution
Version	1.25
Data File Name	C:\LabSolutions\Data\RWTH\Fabian Ketter\FKE-Cal-FA-2-6.lcd
Output Date	23.06.2025
Output Time	11:22:51

[File Information]
Type	Data File
Generated	23.06.2025 09:15:32
Generated by	Admin
Modified	23.06.2025 09:35:59
Modified by	Admin

[Sample Information]
Operator Name	Admin
Acquired	23.06.2025 09:15:56
Sample Type	0:Unknown
Level	1
Sample Name	FKE-Cal-FA-2-6
Sample ID	FKE-Cal-FA-2-6
ISTD Amount 1	1
ISTD Amount 2	1
ISTD Amount 3	1
ISTD Amount 4	1
ISTD Amount 5	1
ISTD Amount 6	1
ISTD Amount 7	1
ISTD Amount 8	1
ISTD Amount 9	1
ISTD Amount 10	1
ISTD Amount 11	1
ISTD Amount 12	1
ISTD Amount 13	1
ISTD Amount 14	1
ISTD Amount 15	1
ISTD Amount 16	1
ISTD Amount 17	1
ISTD Amount 18	1
ISTD Amount 19	1
ISTD Amount 20	1
ISTD Amount 21	1
ISTD Amount 22	1
ISTD Amount 23	1
ISTD Amount 24	1
ISTD Amount 25	1
ISTD Amount 26	1
ISTD Amount 27	1
ISTD Amount 28	1
ISTD Amount 29	1
ISTD Amount 30	1
ISTD Amount 31	1
ISTD Amount 32	1
Sample Amount	1
Dilution Factor	1
Vial#	6
Injection Volume	5

[Original Files]
Data File	C:\LabSolutions\Data\RWTH\Fabian Ketter\FKE-Cal-FA-2-6.lcd
Method File	C:\LabSolutions\Data\RWTH\aaaMethodenNEU\Formaldehyd_35grad_Methode_052025.lcm
Batch File	C:\LabSolutions\Data\RWTH\Daniel Ditz\Batch.lcb
Report Format File	C:\LabSolutions\Data\RI+UV-Quantifizierung.lcr
Tuning File	

[File Description]


[Configuration]
# of Detectors	2
Detector ID	Detector A	Detector B
Detector Name	Detector A	Detector B
# of Channels	1	1

[Peak Table(Detector A-Ch1)]
# of Peaks	127
Peak#	R.Time	I.Time	F.Time	Area	Height	A/H	Conc.	Mark	ID#	Name	k'	Plate #	Plate Ht.	Tailing	Resolution	Sep.Factor	Conc. %	Norm Conc.
17	2.556	2.517	2.658	217661	82607	2.6350	0.0000	 V 			10.368	19964	7.513	0.000	1.054	1.033	0.0000	0.0000
18	2.745	2.658	2.800	776919	166023	4.6800	0.0000	   			11.209	7219	20.778	0.794	1.877	1.081	0.0000	0.0000
19	2.843	2.800	2.942	961172	178898	5.3730	0.0000	   			11.645	6609	22.696	0.000	0.727	1.039	0.0000	0.0000
20	2.973	2.942	3.033	619820	163296	3.7960	0.0000	 V 			12.221	9452	15.869	0.000	0.989	1.050	0.0000	0.0000
21	3.050	3.033	3.092	238070	76936	3.0940	0.0000	 V 			12.562	15798	9.495	0.000	0.699	1.028	0.0000	0.0000
22	3.165	3.092	3.208	1049970	204615	5.1310	0.0000	 V 			13.074	5479	27.379	0.000	0.860	1.041	0.0000	0.0000
23	3.233	3.208	3.258	457818	174076	2.6300	0.0000	 V 			13.377	5228	28.691	0.000	0.389	1.023	0.0000	0.0000
24	3.349	3.258	3.400	1538440	204555	7.5210	0.0000	 V 			13.894	888	168.855	0.000	0.370	1.039	0.0000	0.0000
25	3.421	3.400	3.517	1286433	199485	6.4490	0.0000	 V 			14.213	1156	129.738	0.000	0.168	1.023	0.0000	0.0000
26	3.541	3.517	3.575	491308	156881	3.1320	0.0000	 V 			14.745	3933	38.136	0.000	0.381	1.037	0.0000	0.0000
27	3.629	3.575	3.742	1237603	219480	5.6390	0.0000	 V 			15.137	4891	30.666	0.000	0.407	1.027	0.0000	0.0000
28	3.791	3.742	3.883	539631	126186	4.2760	0.0000	   			15.858	19435	7.718	1.496	1.025	1.048	0.0000	0.0000
29	3.918	3.883	3.958	297237	112291	2.6470	0.0000	   			16.425	51225	2.928	1.111	1.432	1.036	0.0000	0.0000
30	3.997	3.958	4.033	382092	161563	2.3650	0.0000	   			16.774	57249	2.620	0.000	1.153	1.021	0.0000	0.0000
31	4.142	4.033	4.208	2567364	404025	6.3540	0.0000	 V 			17.420	9685	15.487	0.000	1.235	1.039	0.0000	0.0000
32	4.452	4.208	4.517	6903714	493504	13.9890	0.0000	 V 			18.799	111	1352.633	0.000	0.334	1.079	0.0000	0.0000
33	4.562	4.517	4.592	2130135	488581	4.3600	0.0000	 V 			19.289	711	211.092	0.000	0.093	1.026	0.0000	0.0000
34	4.650	4.592	4.692	2839756	489561	5.8010	0.0000	 V 			19.679	270	556.430	0.000	0.097	1.020	0.0000	0.0000
35	4.712	4.692	4.758	1802196	476264	3.7840	0.0000	 V 			19.955	702	213.526	0.000	0.067	1.014	0.0000	0.0000
36	4.845	4.758	4.925	4302248	442622	9.7200	0.0000	 V 			20.546	887	169.087	0.000	0.195	1.030	0.0000	0.0000
37	4.947	4.925	5.033	2154350	401576	5.3650	0.0000	 V 			20.998	1186	126.513	0.000	0.166	1.022	0.0000	0.0000
38	5.100	5.033	5.142	2347215	426632	5.5020	0.0000	 V 			21.682	8208	18.274	0.000	0.385	1.033	0.0000	0.0000
39	5.170	5.142	5.217	1488464	414709	3.5890	0.0000	 V 			21.990	14000	10.715	0.000	0.346	1.014	0.0000	0.0000
40	5.248	5.217	5.292	882532	265685	3.3220	0.0000	 V 			22.340	18258	8.216	0.000	0.477	1.016	0.0000	0.0000
41	5.337	5.292	5.400	1749007	397264	4.4030	0.0000	 V 			22.734	22622	6.631	0.000	0.596	1.018	0.0000	0.0000
42	5.415	5.400	5.492	613100	151280	4.0530	0.0000	 V 			23.079	3564	42.093	0.000	0.308	1.015	0.0000	0.0000
43	5.582	5.492	5.675	1695928	242245	7.0010	0.0000	 V 			23.822	18129	8.274	0.000	0.632	1.032	0.0000	0.0000
44	5.739	5.675	5.817	1411806	298172	4.7350	0.0000	 V 			24.521	31641	4.741	0.000	1.067	1.029	0.0000	0.0000
45	5.853	5.817	5.883	575409	217930	2.6400	0.0000	 V 			25.027	18749	8.000	0.000	0.758	1.021	0.0000	0.0000
46	5.931	5.883	6.033	1483812	237954	6.2360	0.0000	 V 			25.374	10495	14.292	0.000	0.389	1.014	0.0000	0.0000
47	6.075	6.033	6.125	426640	140175	3.0440	0.0000	   			26.015	64695	2.319	0.000	0.881	1.025	0.0000	0.0000
48	6.219	6.125	6.258	2075222	391579	5.3000	0.0000	 V 			26.659	7745	19.367	0.000	0.765	1.025	0.0000	0.0000
49	6.303	6.258	6.333	1625309	373078	4.3560	0.0000	 V 			27.032	451	332.289	0.000	0.114	1.014	0.0000	0.0000
50	6.397	6.333	6.483	3121716	370583	8.4240	0.0000	 V 			27.450	855	175.434	0.000	0.091	1.015	0.0000	0.0000
51	6.498	6.483	6.608	1999968	316065	6.3280	0.0000	 V 			27.896	2289	65.538	0.000	0.142	1.016	0.0000	0.0000
52	6.652	6.608	6.675	943678	276943	3.4070	0.0000	 V 			28.582	14617	10.262	0.000	0.404	1.025	0.0000	0.0000
53	6.942	6.675	6.992	4831298	250811	19.2630	0.0000	 V 			29.870	327	459.194	0.000	0.330	1.045	0.0000	0.0000
54	7.033	6.992	7.067	1018097	229272	4.4410	0.0000	 V 			30.277	0	0.000	0.000	0.000	1.014	0.0000	0.0000
55	7.182	7.067	7.217	1803132	193949	9.2970	0.0000	 V 			30.940	560	267.672	0.000	0.000	1.022	0.0000	0.0000
56	7.291	7.217	7.425	1994181	168190	11.8570	0.0000	 V 			31.424	24	6122.673	0.000	0.031	1.016	0.0000	0.0000
57	7.590	7.425	7.667	1505939	97555	15.4370	0.0000	 V 			32.753	299	501.857	0.000	0.078	1.042	0.0000	0.0000
58	7.750	7.667	7.783	440499	59288	7.4300	0.0000	 V 			33.465	2359	63.594	0.000	0.134	1.022	0.0000	0.0000
59	7.825	7.783	8.000	336298	41761	8.0530	0.0000	 V 			33.798	0	0.000	0.000	0.000	1.010	0.0000	0.0000
60	9.000	8.825	9.200	422433	18344	23.0280	0.0000	   			39.024	0	0.000	0.000	0.000	1.155	0.0000	0.0000
61	9.233	9.200	9.383	277105	42035	6.5920	0.0000	 V 			40.062	5305	28.275	0.000	0.000	1.027	0.0000	0.0000
62	9.403	9.383	9.425	60395	36055	1.6750	0.0000	   			40.814	301166	0.498	0.000	0.588	1.019	0.0000	0.0000
63	9.462	9.425	9.500	128590	52200	2.4630	0.0000	 V 			41.076	231652	0.648	0.000	0.803	1.006	0.0000	0.0000
64	9.533	9.500	9.608	538845	97176	5.5450	0.0000	   			41.394	142871	1.050	1.654	0.796	1.008	0.0000	0.0000
65	9.647	9.608	9.700	343950	115870	2.9680	0.0000	   			41.900	143722	1.044	1.210	1.122	1.012	0.0000	0.0000
66	9.986	9.967	10.125	447996	63491	7.0560	0.0000	   			43.407	99727	1.504	4.066	2.971	1.036	0.0000	0.0000
67	10.274	10.242	10.383	383147	99729	3.8420	0.0000	   			44.688	134709	1.114	2.121	2.415	1.030	0.0000	0.0000
68	10.471	10.433	10.533	90881	31851	2.8530	0.0000	   			45.567	204160	0.735	1.273	1.932	1.020	0.0000	0.0000
69	10.591	10.533	10.683	300905	76220	3.9480	0.0000	   			46.097	130538	1.149	1.408	1.136	1.012	0.0000	0.0000
70	10.743	10.708	10.825	249881	79008	3.1630	0.0000	   			46.773	160775	0.933	1.507	1.355	1.015	0.0000	0.0000
71	10.900	10.867	11.017	302110	65069	4.6430	0.0000	   			47.472	91691	1.636	2.286	1.251	1.015	0.0000	0.0000
72	11.121	11.058	11.208	202209	53663	3.7680	0.0000	   			48.458	221211	0.678	1.169	1.858	1.021	0.0000	0.0000
73	11.261	11.225	11.358	355696	107673	3.3030	0.0000	   			49.077	184314	0.814	1.945	1.397	1.013	0.0000	0.0000
74	11.643	11.642	11.700	10160	554	18.3400	0.0000	   			50.776	0	0.000	0.500	0.000	1.035	0.0000	0.0000
75	11.864	11.783	11.892	122514	29413	4.1650	0.0000	   			51.761	158770	0.945	0.000	0.000	1.019	0.0000	0.0000
76	11.981	11.892	12.033	323591	59558	5.4330	0.0000	 V 			52.279	47558	3.154	0.000	0.688	1.010	0.0000	0.0000
77	12.050	12.033	12.083	179024	68062	2.6300	0.0000	 V 			52.586	102770	1.460	0.000	0.373	1.006	0.0000	0.0000
78	12.106	12.083	12.142	222550	80773	2.7550	0.0000	 V 			52.835	119947	1.251	0.000	0.387	1.005	0.0000	0.0000
79	12.299	12.142	12.342	1684176	202436	8.3200	0.0000	 V 			53.696	22814	6.575	0.000	0.831	1.016	0.0000	0.0000
80	12.500	12.342	12.600	3572652	336831	10.6070	0.0000	 V 			54.588	19471	7.704	0.000	0.586	1.017	0.0000	0.0000
81	12.623	12.600	12.633	437566	223739	1.9560	0.0000	 V 			55.135	2818	53.238	0.000	0.188	1.010	0.0000	0.0000
82	12.716	12.633	12.783	2087024	266722	7.8250	0.0000	 V 			55.549	0	0.000	0.000	0.000	1.008	0.0000	0.0000
83	13.091	12.783	13.142	8786340	648951	13.5390	0.0000	 V 			57.219	23587	6.359	0.000	0.000	1.030	0.0000	0.0000
84	13.265	13.142	13.392	9223256	763412	12.0820	0.0000	 V 			57.990	12980	11.556	0.000	0.430	1.013	0.0000	0.0000
85	13.488	13.392	13.517	4629087	817522	5.6620	0.0000	 V 			58.981	7746	19.364	0.000	0.413	1.017	0.0000	0.0000
86	13.585	13.517	13.800	10927002	1084705	10.0740	0.0000	 V 			59.415	4514	33.227	0.000	0.137	1.007	0.0000	0.0000
87	13.927	13.800	13.950	3949058	582117	6.7840	0.0000	 V 			60.933	22656	6.621	0.000	0.579	1.026	0.0000	0.0000
88	13.990	13.950	14.017	2212128	596794	3.7070	0.0000	 V 			61.215	20832	7.200	0.000	0.167	1.005	0.0000	0.0000
89	14.178	14.017	14.208	7361530	801962	9.1790	0.0000	 V 			62.049	8161	18.381	0.000	0.369	1.014	0.0000	0.0000
90	14.276	14.208	14.342	7363036	1119537	6.5770	0.0000	 V 			62.485	25416	5.902	0.000	0.199	1.007	0.0000	0.0000
91	14.398	14.342	14.558	10858239	977962	11.1030	0.0000	 V 			63.027	10993	13.645	0.000	0.269	1.009	0.0000	0.0000
92	14.659	14.558	14.800	10107769	930834	10.8590	0.0000	 V 			64.192	21705	6.911	0.000	0.553	1.018	0.0000	0.0000
93	14.898	14.800	14.967	7590338	943993	8.0410	0.0000	 V 			65.252	20927	7.168	0.000	0.589	1.017	0.0000	0.0000
94	15.065	14.967	15.100	7755255	1050245	7.3840	0.0000	 V 			65.993	4648	32.272	0.000	0.257	1.011	0.0000	0.0000
95	15.138	15.100	15.217	6321215	1067575	5.9210	0.0000	 V 			66.321	143	1045.328	0.000	0.025	1.005	0.0000	0.0000
96	15.308	15.217	15.342	4898695	741954	6.6020	0.0000	 V 			67.077	8076	18.573	0.000	0.059	1.011	0.0000	0.0000
97	15.432	15.342	15.475	6532906	917003	7.1240	0.0000	 V 			67.626	24561	6.107	0.000	0.230	1.008	0.0000	0.0000
98	15.501	15.475	15.550	3759108	925334	4.0620	0.0000	 V 			67.935	35656	4.207	0.000	0.192	1.005	0.0000	0.0000
99	15.632	15.550	15.683	6230595	848587	7.3420	0.0000	 V 			68.518	9221	16.266	0.000	0.267	1.009	0.0000	0.0000
100	15.845	15.683	15.883	10965396	956237	11.4670	0.0000	 V 			69.462	14601	10.273	0.000	0.361	1.014	0.0000	0.0000
101	15.923	15.883	16.025	7167681	922289	7.7720	0.0000	 V 			69.812	7501	19.998	0.000	0.125	1.005	0.0000	0.0000
102	16.079	16.025	16.158	6679052	895369	7.4600	0.0000	 V 			70.502	15351	9.771	0.000	0.247	1.010	0.0000	0.0000
103	16.205	16.158	16.267	5344995	851020	6.2810	0.0000	 V 			71.063	4458	33.649	0.000	0.169	1.008	0.0000	0.0000
104	16.270	16.267	16.283	803468	813006	0.9880	0.0000	 V 			71.354	29429	5.097	0.000	0.097	1.004	0.0000	0.0000
105	16.388	16.283	16.533	11732943	853008	13.7550	0.0000	 V 			71.880	2523	59.457	0.000	0.141	1.007	0.0000	0.0000
106	16.634	16.533	16.683	5330623	640403	8.3240	0.0000	 V 			72.974	5689	26.365	0.000	0.225	1.015	0.0000	0.0000
107	16.704	16.683	16.800	3697132	589559	6.2710	0.0000	 V 			73.282	6267	23.935	0.000	0.080	1.004	0.0000	0.0000
108	16.853	16.800	16.892	2587405	525444	4.9240	0.0000	 V 			73.946	27170	5.521	0.000	0.238	1.009	0.0000	0.0000
109	16.962	16.892	17.058	4504874	579656	7.7720	0.0000	 V 			74.430	30839	4.864	0.000	0.274	1.007	0.0000	0.0000
110	17.086	17.058	17.183	2300735	391713	5.8740	0.0000	 V 			74.982	15908	9.429	0.000	0.267	1.007	0.0000	0.0000
111	17.369	17.183	17.467	7732699	573520	13.4830	0.0000	 V 			76.243	9787	15.327	0.000	0.456	1.017	0.0000	0.0000
112	17.591	17.467	17.792	8791968	548553	16.0280	0.0000	 V 			77.227	21669	6.922	0.000	0.375	1.013	0.0000	0.0000
113	17.979	17.792	18.058	5886764	467030	12.6050	0.0000	 V 			78.955	6996	21.440	0.000	0.581	1.022	0.0000	0.0000
114	18.072	18.058	18.125	1624192	421686	3.8520	0.0000	 V 			79.367	19525	7.683	0.000	0.134	1.005	0.0000	0.0000
115	18.217	18.125	18.242	2711219	390033	6.9510	0.0000	 V 			80.011	5027	29.841	0.000	0.187	1.008	0.0000	0.0000
116	18.290	18.242	18.383	3174608	395565	8.0250	0.0000	 V 			80.336	2798	53.616	0.000	0.061	1.004	0.0000	0.0000
117	18.388	18.383	18.408	497543	338444	1.4700	0.0000	 V 			80.772	4026	37.261	0.000	0.077	1.005	0.0000	0.0000
118	18.420	18.408	18.567	2448420	334325	7.3230	0.0000	 V 			80.913	8239	18.206	0.000	0.032	1.002	0.0000	0.0000
119	18.638	18.567	18.667	1498514	310809	4.8210	0.0000	 V 			81.883	106152	1.413	0.000	0.419	1.012	0.0000	0.0000
120	18.692	18.667	18.733	1003048	258966	3.8730	0.0000	 V 			82.126	2575	58.249	0.000	0.064	1.003	0.0000	0.0000
121	18.762	18.733	18.800	881147	255316	3.4510	0.0000	 V 			82.435	33479	4.480	0.000	0.074	1.004	0.0000	0.0000
122	18.930	18.800	19.008	2898268	248474	11.6640	0.0000	 V 			83.181	33645	4.458	0.000	0.408	1.009	0.0000	0.0000
123	19.112	19.008	19.158	1767861	202863	8.7150	0.0000	 V 			83.991	14689	10.212	0.000	0.349	1.010	0.0000	0.0000
124	19.259	19.158	19.400	2321094	172516	13.4540	0.0000	 V 			84.646	5815	25.794	0.000	0.180	1.008	0.0000	0.0000
125	19.475	19.400	19.517	837523	120937	6.9250	0.0000	 V 			85.608	31902	4.702	0.000	0.299	1.011	0.0000	0.0000
126	19.611	19.517	19.750	1148281	88723	12.9420	0.0000	 V 			86.213	11208	13.384	0.000	0.231	1.007	0.0000	0.0000
127	19.913	19.750	19.983	389456	16953	22.9720	0.0000	 V 			87.555	0	0.000	0.000	0.000	1.016	0.0000	0.0000

[Peak Table(Detector B-Ch1)]
# of Peaks	1
Peak#	R.Time	I.Time	F.Time	Area	Height	A/H	Conc.	Mark	ID#	Name	k'	Plate #	Plate Ht.	Tailing	Resolution	Sep.Factor	Conc. %	Norm Conc.
1	10.915	10.483	11.408	198684	17597	11.2910	0.7323	   	1	Formaldehyd	0.000	20422	7.345	0.768	0.000	0.000	100.0000	100.0000

[Peak Table(PDA-Ch1)]
# of Peaks	0

[Compound Results(Detector A)]
# of IDs	0

[Compound Results(Detector B)]
# of IDs	1
ID#	Name	R.Time	Area	Height	Conc.	Curve	3rd	2nd	1st	Constant	Conc. %	Norm Conc.
1	Formaldehyd	10.915	198684	17597	0.7323	Linear	0.0	0.0	271302.1	0.0	100.0000	100.0000

[Compound Results(PDA)]
# of IDs	0

[Group Results(Detector A)]
# of Groups	0

[Group Results(Detector B)]
# of Groups	0

[Group Results(PDA)]
# of Groups	0

[LC Chromatogram(Detector A-Ch1)]
Interval(msec)	500
# of Points	2403
Start Time(min)	0.000
End Time(min)	20.017
Intensity Units	mV
Intensity Multiplier	0.001
Wavelength(nm)	270
R.Time (min)	Intensity
0.00000	-94516
0.00833	-94516
0.01667	-15905
0.02500	-58413
0.03333	-104062
0.04167	-101773
0.05000	-98054
0.05833	-100736
0.06667	-50210
0.07500	-39173
0.08333	-46337
0.09167	-6344
0.10000	6673
0.10833	7989
0.11667	-11499
0.12500	-18804
0.13333	36915
0.14167	56205
0.15000	41593
0.15833	70279
0.16667	92069
0.17500	156256
0.18333	210074
0.19167	254036
0.20000	309384
0.20833	340695
0.21667	368713
0.22500	382175
0.23333	381951
0.24167	373004
0.25000	330456
0.25833	297609
0.26667	274383
0.27500	265705
0.28333	277297
0.29167	308893
0.30000	323849
0.30833	297381
0.31667	261367
0.32500	258553
0.33333	274994
0.34167	325656
0.35000	375618
0.35833	410148
0.36667	422533
0.37500	440912
0.38333	458138
0.39167	459365
0.40000	461294
0.40833	463996
0.41667	467999
0.42500	473778
0.43333	469094
0.44167	463638
0.45000	462091
0.45833	468555
0.46667	470992
0.47500	462622
0.48333	466133
0.49167	472885
0.50000	478709
0.50833	476987
0.51667	471977
0.52500	474847
0.53333	479130
0.54167	482647
0.55000	485072
0.55833	486593
0.56667	487444
0.57500	487442
0.58333	477790
0.59167	467843
0.60000	463663
0.60833	461611
0.61667	466603
0.62500	473405
0.63333	462804
0.64167	448802
0.65000	441155
0.65833	444329
0.66667	444869
0.67500	456015
0.68333	467411
0.69167	475841
0.70000	481286
0.70833	484540
0.71667	486399
0.72500	487460
0.73333	484685
0.74167	467609
0.75000	461664
0.75833	467117
0.76667	474101
0.77500	479656
0.78333	483387
0.79167	485625
0.80000	486905
0.80833	487599
0.81667	487964
0.82500	488184
0.83333	488221
0.84167	488189
0.85000	488209
0.85833	488223
0.86667	488206
0.87500	488174
0.88333	488135
0.89167	488124
0.90000	488094
0.90833	488098
0.91667	488106
0.92500	488092
0.93333	488050
0.94167	488077
0.95000	488132
0.95833	488089
0.96667	488014
0.97500	487973
0.98333	487981
0.99167	488008
1.00000	488037
1.00833	488040
1.01667	487999
1.02500	487966
1.03333	487939
1.04167	487923
1.05000	487882
1.05833	487877
1.06667	487919
1.07500	487935
1.08333	487916
1.09167	487880
1.10000	487901
1.10833	487909
1.11667	487902
1.12500	487891
1.13333	487869
1.14167	487843
1.15000	487816
1.15833	487775
1.16667	487742
1.17500	487701
1.18333	487651
1.19167	487608
1.20000	487617
1.20833	487604
1.21667	487568
1.22500	487569
1.23333	487546
1.24167	487559
1.25000	487615
1.25833	487683
1.26667	487740
1.27500	487791
1.28333	487776
1.29167	487732
1.30000	487733
1.30833	485858
1.31667	480054
1.32500	480114
1.33333	482151
1.34167	484177
1.35000	485642
1.35833	486615
1.36667	487202
1.37500	484744
1.38333	475157
1.39167	475107
1.40000	478470
1.40833	481787
1.41667	484169
1.42500	485713
1.43333	486619
1.44167	487186
1.45000	486297
1.45833	480388
1.46667	480034
1.47500	481974
1.48333	484022
1.49167	485580
1.50000	486610
1.50833	487203
1.51667	487479
1.52500	487616
1.53333	487715
1.54167	487833
1.55000	487882
1.55833	487860
1.56667	487831
1.57500	487815
1.58333	487794
1.59167	487167
1.60000	474335
1.60833	470621
1.61667	474137
1.62500	478595
1.63333	482111
1.64167	484430
1.65000	485833
1.65833	486709
1.66667	487229
1.67500	487515
1.68333	487693
1.69167	487190
1.70000	479830
1.70833	478353
1.71667	480447
1.72500	482948
1.73333	484881
1.74167	486109
1.75000	486886
1.75833	487365
1.76667	487565
1.77500	487650
1.78333	487716
1.79167	487757
1.80000	487818
1.80833	487874
1.81667	487850
1.82500	487801
1.83333	487770
1.84167	487798
1.85000	487865
1.85833	487891
1.86667	487840
1.87500	487862
1.88333	487890
1.89167	487874
1.90000	487889
1.90833	487932
1.91667	487988
1.92500	488020
1.93333	488059
1.94167	488069
1.95000	488020
1.95833	487964
1.96667	487957
1.97500	487926
1.98333	487936
1.99167	487970
2.00000	477415
2.00833	466937
2.01667	439177
2.02500	429461
2.03333	431541
2.04167	446386
2.05000	461094
2.05833	470811
2.06667	445399
2.07500	420161
2.08333	426075
2.09167	429252
2.10000	430548
2.10833	428717
2.11667	441471
2.12500	439650
2.13333	423288
2.14167	421829
2.15000	425172
2.15833	423496
2.16667	424748
2.17500	440292
2.18333	453418
2.19167	440270
2.20000	444187
2.20833	456829
2.21667	468334
2.22500	476470
2.23333	481621
2.24167	484667
2.25000	486407
2.25833	487282
2.26667	476643
2.27500	458272
2.28333	456343
2.29167	456258
2.30000	428529
2.30833	427393
2.31667	443063
2.32500	448026
2.33333	425680
2.34167	431806
2.35000	436900
2.35833	411897
2.36667	379098
2.37500	375572
2.38333	363666
2.39167	347802
2.40000	321308
2.40833	344598
2.41667	369221
2.42500	381569
2.43333	405587
2.44167	414048
2.45000	392738
2.45833	362521
2.46667	342373
2.47500	354313
2.48333	373610
2.49167	368001
2.50000	382293
2.50833	371404
2.51667	327780
2.52500	327949
2.53333	333938
2.54167	343174
2.55000	362427
2.55833	376115
2.56667	371550
2.57500	344372
2.58333	301491
2.59167	296133
2.60000	297299
2.60833	296313
2.61667	292965
2.62500	276485
2.63333	278879
2.64167	285844
2.65000	270143
2.65833	275344
2.66667	303251
2.67500	329525
2.68333	361194
2.69167	345552
2.70000	325200
2.70833	350721
2.71667	378417
2.72500	392828
2.73333	414202
2.74167	435962
2.75000	438389
2.75833	435462
2.76667	417866
2.77500	376212
2.78333	333007
2.79167	285230
2.80000	270501
2.80833	307123
2.81667	362908
2.82500	403864
2.83333	431823
2.84167	448085
2.85000	448636
2.85833	446460
2.86667	444820
2.87500	411595
