[Header]
Application Name	LCsolution
Version	1.25
Data File Name	C:\LabSolutions\Data\RWTH\Fabian Ketter\FKE-Cal-FA-2-4.lcd
Output Date	23.06.2025
Output Time	11:22:52

[File Information]
Type	Data File
Generated	23.06.2025 08:34:38
Generated by	Admin
Modified	23.06.2025 08:55:04
Modified by	Admin

[Sample Information]
Operator Name	Admin
Acquired	23.06.2025 08:35:01
Sample Type	0:Unknown
Level	1
Sample Name	FKE-Cal-FA-2-4
Sample ID	FKE-Cal-FA-2-4
ISTD Amount 1	1
ISTD Amount 2	1
ISTD Amount 3	1
ISTD Amount 4	1
ISTD Amount 5	1
ISTD Amount 6	1
ISTD Amount 7	1
ISTD Amount 8	1
ISTD Amount 9	1
ISTD Amount 10	1
ISTD Amount 11	1
ISTD Amount 12	1
ISTD Amount 13	1
ISTD Amount 14	1
ISTD Amount 15	1
ISTD Amount 16	1
ISTD Amount 17	1
ISTD Amount 18	1
ISTD Amount 19	1
ISTD Amount 20	1
ISTD Amount 21	1
ISTD Amount 22	1
ISTD Amount 23	1
ISTD Amount 24	1
ISTD Amount 25	1
ISTD Amount 26	1
ISTD Amount 27	1
ISTD Amount 28	1
ISTD Amount 29	1
ISTD Amount 30	1
ISTD Amount 31	1
ISTD Amount 32	1
Sample Amount	1
Dilution Factor	1
Vial#	4
Injection Volume	5

[Original Files]
Data File	C:\LabSolutions\Data\RWTH\Fabian Ketter\FKE-Cal-FA-2-4.lcd
Method File	C:\LabSolutions\Data\RWTH\aaaMethodenNEU\Formaldehyd_35grad_Methode_052025.lcm
Batch File	C:\LabSolutions\Data\RWTH\Daniel Ditz\Batch.lcb
Report Format File	C:\LabSolutions\Data\RI+UV-Quantifizierung.lcr
Tuning File	

[File Description]


[Configuration]
# of Detectors	2
Detector ID	Detector A	Detector B
Detector Name	Detector A	Detector B
# of Channels	1	1

[Peak Table(Detector A-Ch1)]
# of Peaks	118
Peak#	R.Time	I.Time	F.Time	Area	Height	A/H	Conc.	Mark	ID#	Name	k'	Plate #	Plate Ht.	Tailing	Resolution	Sep.Factor	Conc. %	Norm Conc.
47	9.162	9.133	9.258	12244326	1635866	7.4850	0.0000	 V 			155.480	0	0.000	0.000	0.000	1.008	0.0000	0.0000
48	9.296	9.258	9.333	7304894	1623326	4.5000	0.0000	 V 			157.777	0	0.000	0.000	0.000	1.015	0.0000	0.0000
49	9.449	9.333	9.492	15323061	1609864	9.5180	0.0000	 V 			160.378	0	0.000	0.000	0.000	1.016	0.0000	0.0000
50	9.546	9.492	9.600	10405936	1600986	6.5000	0.0000	 V 			162.034	0	0.000	0.000	0.000	1.010	0.0000	0.0000
51	9.615	9.600	9.658	5576844	1594669	3.4970	0.0000	 V 			163.222	0	0.000	0.000	0.000	1.007	0.0000	0.0000
52	9.775	9.658	9.800	13468953	1580579	8.5220	0.0000	 V 			165.951	0	0.000	0.000	0.000	1.017	0.0000	0.0000
53	9.838	9.800	9.925	11794475	1574961	7.4890	0.0000	 V 			167.024	0	0.000	0.000	0.000	1.006	0.0000	0.0000
54	9.992	9.925	10.042	10922486	1560923	6.9970	0.0000	 V 			169.659	0	0.000	0.000	0.000	1.016	0.0000	0.0000
55	10.152	10.042	10.333	26985808	1546390	17.4510	0.0000	 V 			172.398	3	51476.511	0.000	0.000	1.016	0.0000	0.0000
56	10.404	10.333	10.450	10670833	1523452	7.0040	0.0000	 V 			176.689	0	0.000	0.000	0.000	1.025	0.0000	0.0000
57	10.467	10.450	10.492	3793125	1517660	2.4990	0.0000	 V 			177.765	0	0.000	0.000	0.000	1.006	0.0000	0.0000
58	10.750	10.492	10.792	27017792	1492134	18.1070	0.0000	 V 			182.597	3	59450.086	0.000	0.000	1.027	0.0000	0.0000
59	10.797	10.792	10.858	5940866	1487912	3.9930	0.0000	 V 			183.401	0	0.000	0.000	0.000	1.004	0.0000	0.0000
60	10.913	10.858	11.017	14011681	1477257	9.4850	0.0000	 V 			185.391	0	0.000	0.000	0.000	1.011	0.0000	0.0000
61	11.055	11.017	11.158	12420754	1464319	8.4820	0.0000	 V 			187.816	0	0.000	0.000	0.000	1.013	0.0000	0.0000
62	11.232	11.158	11.275	10135884	1448539	6.9970	0.0000	 V 			190.843	0	0.000	0.000	0.000	1.016	0.0000	0.0000
63	11.403	11.275	11.433	13601209	1433424	9.4890	0.0000	 V 			193.748	16	9641.419	0.000	0.000	1.015	0.0000	0.0000
64	11.508	11.433	11.567	11353084	1424079	7.9720	0.0000	 V 			195.558	10	14849.066	0.000	0.008	1.009	0.0000	0.0000
65	11.625	11.567	11.650	7036803	1413217	4.9790	0.0000	 V 			197.555	78	1923.556	0.000	0.012	1.010	0.0000	0.0000
66	11.726	11.650	11.792	11830359	1403768	8.4280	0.0000	 V 			199.281	15	9737.182	0.000	0.012	1.009	0.0000	0.0000
67	11.894	11.792	11.967	14572240	1389079	10.4910	0.0000	 V 			202.147	8	19307.160	0.000	0.012	1.014	0.0000	0.0000
68	11.983	11.967	12.158	15793930	1380843	11.4380	0.0000	 V 			203.668	0	0.000	0.000	0.000	1.008	0.0000	0.0000
69	12.302	12.158	12.358	16268664	1351939	12.0340	0.0000	 V 			209.112	0	0.000	0.000	0.000	1.027	0.0000	0.0000
70	12.399	12.358	12.417	4703880	1342984	3.5030	0.0000	 V 			210.769	0	0.000	0.000	0.000	1.008	0.0000	0.0000
71	12.467	12.417	12.558	11347177	1336883	8.4880	0.0000	 V 			211.935	0	0.000	0.000	0.000	1.006	0.0000	0.0000
72	12.657	12.558	12.700	11238861	1319875	8.5150	0.0000	 V 			215.167	0	0.000	0.000	0.000	1.015	0.0000	0.0000
73	12.725	12.700	12.767	5250588	1313499	3.9970	0.0000	 V 			216.336	0	0.000	0.000	0.000	1.005	0.0000	0.0000
74	12.817	12.767	12.867	7831305	1305272	6.0000	0.0000	 V 			217.912	0	0.000	0.000	0.000	1.007	0.0000	0.0000
75	12.886	12.867	12.950	6484429	1299085	4.9920	0.0000	 V 			219.080	0	0.000	0.000	0.000	1.005	0.0000	0.0000
76	12.996	12.950	13.250	23028859	1289070	17.8650	0.0000	 V 			220.957	0	0.000	0.000	0.000	1.009	0.0000	0.0000
77	13.438	13.250	13.467	16328614	1249113	13.0720	0.0000	 V 			228.517	0	0.000	0.000	0.000	1.034	0.0000	0.0000
78	13.557	13.467	13.658	14234079	1238536	11.4930	0.0000	 V 			230.548	0	0.000	0.000	0.000	1.009	0.0000	0.0000
79	13.710	13.658	13.883	16453658	1224469	13.4370	0.0000	 V 			233.156	0	0.000	0.000	0.000	1.011	0.0000	0.0000
80	13.991	13.883	14.083	14396044	1199096	12.0060	0.0000	 V 			237.963	0	0.000	0.000	0.000	1.021	0.0000	0.0000
81	14.134	14.083	14.250	11830224	1186127	9.9740	0.0000	 V 			240.397	0	0.000	0.000	0.000	1.010	0.0000	0.0000
82	14.407	14.250	14.433	12840482	1161679	11.0530	0.0000	 V 			245.061	0	0.000	0.000	0.000	1.019	0.0000	0.0000
83	14.444	14.433	14.600	11515445	1158283	9.9420	0.0000	 V 			245.691	0	0.000	0.000	0.000	1.003	0.0000	0.0000
84	14.646	14.600	14.692	6268717	1139886	5.4990	0.0000	 V 			249.141	0	0.000	0.000	0.000	1.014	0.0000	0.0000
85	14.766	14.692	14.842	10137603	1129246	8.9770	0.0000	 V 			251.192	0	0.000	0.000	0.000	1.008	0.0000	0.0000
86	14.933	14.842	14.992	10001740	1114102	8.9770	0.0000	 V 			254.052	194	771.294	0.000	0.000	1.011	0.0000	0.0000
87	15.076	14.992	15.250	16512120	1098976	15.0250	0.0000	 V 			256.485	14	10651.613	0.000	0.014	1.010	0.0000	0.0000
88	15.317	15.250	15.383	8205643	1075541	7.6290	0.0000	 V 			260.604	2845	52.717	0.000	0.028	1.016	0.0000	0.0000
89	15.406	15.383	15.450	3809956	984746	3.8690	0.0000	 V 			262.124	2437	61.546	0.000	0.074	1.006	0.0000	0.0000
90	15.542	15.450	15.600	8258153	976997	8.4530	0.0000	 V 			264.457	2365	63.414	0.000	0.108	1.009	0.0000	0.0000
91	15.638	15.600	15.675	3793140	908792	4.1740	0.0000	 V 			266.080	17329	8.656	0.000	0.108	1.006	0.0000	0.0000
92	15.811	15.675	15.900	12011551	963588	12.4650	0.0000	 V 			269.042	196	766.688	0.000	0.069	1.011	0.0000	0.0000
93	15.953	15.900	16.000	4690843	814679	5.7580	0.0000	 V 			271.474	318	472.435	0.000	0.035	1.009	0.0000	0.0000
94	16.074	16.000	16.100	4831282	847074	5.7030	0.0000	 V 			273.533	11356	13.209	0.000	0.058	1.008	0.0000	0.0000
95	16.222	16.100	16.300	10443860	945032	11.0510	0.0000	 V 			276.061	8290	18.094	0.000	0.225	1.009	0.0000	0.0000
96	16.322	16.300	16.367	3314226	868524	3.8160	0.0000	 V 			277.767	6742	22.250	0.000	0.133	1.006	0.0000	0.0000
97	16.444	16.367	16.492	6620865	959506	6.9000	0.0000	 V 			279.857	7608	19.717	0.000	0.158	1.008	0.0000	0.0000
98	16.506	16.492	16.567	3858730	869447	4.4380	0.0000	 V 			280.919	1232	121.761	0.000	0.047	1.004	0.0000	0.0000
99	16.596	16.567	16.683	5755980	873134	6.5920	0.0000	 V 			282.445	11741	12.776	0.000	0.072	1.005	0.0000	0.0000
100	16.715	16.683	16.833	6573565	804992	8.1660	0.0000	 V 			284.482	2797	53.636	0.000	0.127	1.007	0.0000	0.0000
101	16.898	16.833	17.058	9102046	799910	11.3790	0.0000	 V 			287.608	17229	8.706	0.000	0.206	1.011	0.0000	0.0000
102	17.129	17.058	17.183	4544669	709583	6.4050	0.0000	 V 			291.559	28352	5.291	0.000	0.502	1.014	0.0000	0.0000
103	17.207	17.183	17.350	4803644	598697	8.0230	0.0000	 V 			292.892	6103	24.578	0.000	0.121	1.005	0.0000	0.0000
104	17.387	17.350	17.433	1327463	336760	3.9420	0.0000	 V 			295.967	116233	1.291	0.000	0.332	1.010	0.0000	0.0000
105	17.456	17.433	17.500	823856	291595	2.8250	0.0000	 V 			297.136	375689	0.399	0.000	0.431	1.004	0.0000	0.0000
106	17.620	17.500	17.667	2888599	490656	5.8870	0.0000	 V 			299.946	156582	0.958	0.000	1.127	1.009	0.0000	0.0000
107	17.689	17.667	17.808	2223292	370586	5.9990	0.0000	 V 			301.123	101495	1.478	0.000	0.344	1.004	0.0000	0.0000
108	17.899	17.808	17.983	2913689	405669	7.1820	0.0000	 V 			304.711	104076	1.441	0.000	0.946	1.012	0.0000	0.0000
109	18.085	17.983	18.208	5679159	619209	9.1720	0.0000	 V 			307.880	85833	1.748	0.000	0.792	1.010	0.0000	0.0000
110	18.249	18.208	18.283	1649459	411747	4.0060	0.0000	 V 			310.689	47199	3.178	0.000	0.564	1.009	0.0000	0.0000
111	18.361	18.283	18.567	8065102	702219	11.4850	0.0000	 V 			312.593	25793	5.815	0.000	0.281	1.006	0.0000	0.0000
112	18.755	18.567	18.842	8518707	703547	12.1080	0.0000	 V 			319.323	39246	3.822	0.000	0.943	1.022	0.0000	0.0000
113	18.967	18.842	19.033	6530945	664634	9.8260	0.0000	 V 			322.950	41865	3.583	0.000	0.567	1.011	0.0000	0.0000
114	19.096	19.033	19.292	7579106	628997	12.0500	0.0000	 V 			325.141	41654	3.601	0.000	0.344	1.007	0.0000	0.0000
115	19.391	19.292	19.517	2801957	338641	8.2740	0.0000	 V 			330.182	26844	5.588	0.000	0.696	1.016	0.0000	0.0000
116	19.649	19.517	19.742	3024656	404648	7.4750	0.0000	   			334.585	149870	1.001	0.838	0.762	1.013	0.0000	0.0000
117	19.834	19.742	19.867	2756886	485818	5.6750	0.0000	   			337.754	125986	1.191	0.000	0.870	1.009	0.0000	0.0000
118	19.880	19.867	19.983	1667939	367924	4.5330	0.0000	 V 			338.537	0	0.000	0.000	0.000	1.002	0.0000	0.0000

[Peak Table(Detector B-Ch1)]
# of Peaks	3
Peak#	R.Time	I.Time	F.Time	Area	Height	A/H	Conc.	Mark	ID#	Name	k'	Plate #	Plate Ht.	Tailing	Resolution	Sep.Factor	Conc. %	Norm Conc.
1	5.807	5.542	5.908	1588	75	21.1410	0.0000	   			0.000	4709	31.853	0.690	0.000	0.000	0.0000	0.0000
2	11.095	10.467	12.642	4456892	393863	11.3160	0.0000	   			0.911	23781	6.308	0.823	16.888	0.000	0.0000	0.0000
3	14.154	14.042	14.300	434	57	7.6120	0.0000	   			1.437	72109	2.080	1.195	12.267	1.578	0.0000	0.0000

[Peak Table(PDA-Ch1)]
# of Peaks	0

[Compound Results(Detector A)]
# of IDs	0

[Compound Results(Detector B)]
# of IDs	1
ID#	Name	R.Time	Area	Height	Conc.	Curve	3rd	2nd	1st	Constant	Conc. %	Norm Conc.
1	Formaldehyd	0.000	0	0	0.0000	Linear	0.0	0.0	271302.1	0.0	0.0000	0.0000

[Compound Results(PDA)]
# of IDs	0

[Group Results(Detector A)]
# of Groups	0

[Group Results(Detector B)]
# of Groups	0

[Group Results(PDA)]
# of Groups	0

[LC Chromatogram(Detector A-Ch1)]
Interval(msec)	500
# of Points	2403
Start Time(min)	0.000
End Time(min)	20.017
Intensity Units	mV
Intensity Multiplier	0.001
Wavelength(nm)	270
R.Time (min)	Intensity
0.00000	4198
0.00833	4198
0.01667	1539
0.02500	69
0.03333	139
0.04167	210
0.05000	271
0.05833	291
0.06667	309
0.07500	-329
0.08333	-7795
0.09167	-9350
0.10000	-7294
0.10833	-4851
0.11667	-2918
0.12500	-1603
0.13333	-833
0.14167	-429
0.15000	-253
0.15833	-160
0.16667	-260
0.17500	-10231
0.18333	-14129
0.19167	-11364
0.20000	-7611
0.20833	-4584
0.21667	-2574
0.22500	-1339
0.23333	-674
0.24167	-287
0.25000	-60
0.25833	-7643
0.26667	-14177
0.27500	-12130
0.28333	-8527
0.29167	-14483
0.30000	-16465
0.30833	-12625
0.31667	-8250
0.32500	-4923
0.33333	-2798
0.34167	-1491
0.35000	-675
0.35833	-235
0.36667	-297
0.37500	-6241
0.38333	-7942
0.39167	-6278
0.40000	-4179
0.40833	-2542
0.41667	-1467
0.42500	-773
0.43333	-8373
0.44167	-22055
0.45000	-20296
0.45833	-21216
0.46667	-31526
0.47500	-38744
0.48333	-42101
0.49167	-32580
0.50000	-28118
0.50833	-30347
0.51667	-33383
0.52500	-29245
0.53333	-27841
0.54167	-26249
0.55000	-35913
0.55833	-40441
0.56667	-31270
0.57500	-20721
0.58333	-13393
0.59167	-23659
0.60000	-26804
0.60833	-20526
0.61667	-13506
0.62500	-8178
0.63333	-4670
0.64167	-3000
0.65000	-11632
0.65833	-13785
0.66667	-10683
0.67500	-7039
0.68333	-4222
0.69167	-2348
0.70000	-1222
0.70833	-588
0.71667	-262
0.72500	-95
0.73333	-2
0.74167	51
0.75000	121
0.75833	166
0.76667	-9291
0.77500	-21216
0.78333	-18872
0.79167	-15008
0.80000	-15977
0.80833	-17336
0.81667	-33085
0.82500	-39166
0.83333	-47770
0.84167	-39080
0.85000	-26621
0.85833	-16455
0.86667	-9568
0.87500	-5292
0.88333	-2809
0.89167	-1453
0.90000	-724
0.90833	-367
0.91667	-279
0.92500	-285
0.93333	-306
0.94167	-317
0.95000	-319
0.95833	-316
0.96667	-276
0.97500	-249
0.98333	-228
0.99167	-176
1.00000	-134
1.00833	-134
1.01667	-139
1.02500	-139
1.03333	-120
1.04167	-115
1.05000	-139
1.05833	-120
1.06667	-139
1.07500	-174
1.08333	-250
1.09167	-293
1.10000	-328
1.10833	-375
1.11667	-422
1.12500	-446
1.13333	-455
1.14167	-528
1.15000	-536
1.15833	-499
1.16667	-515
1.17500	-583
1.18333	-627
1.19167	-627
1.20000	-657
1.20833	-658
1.21667	-645
1.22500	-597
1.23333	-584
1.24167	-526
1.25000	-505
1.25833	-488
1.26667	-485
1.27500	-417
1.28333	-396
1.29167	-445
1.30000	-530
1.30833	-624
1.31667	-688
1.32500	-668
1.33333	-588
1.34167	-545
1.35000	-505
1.35833	-497
1.36667	-528
1.37500	-555
1.38333	-583
1.39167	-631
1.40000	-677
1.40833	-740
1.41667	-745
1.42500	-675
1.43333	-609
1.44167	-584
1.45000	-585
1.45833	-601
1.46667	-564
1.47500	-534
1.48333	-494
1.49167	-435
1.50000	-377
1.50833	-348
1.51667	-309
1.52500	-277
1.53333	-284
1.54167	-285
1.55000	-286
1.55833	-296
1.56667	-336
1.57500	-365
1.58333	-358
1.59167	-433
1.60000	-493
1.60833	-524
1.61667	-557
1.62500	-563
1.63333	-600
1.64167	-597
1.65000	-557
1.65833	-490
1.66667	-465
1.67500	-473
1.68333	-432
1.69167	-366
1.70000	-336
1.70833	-283
1.71667	-296
1.72500	-301
1.73333	-298
1.74167	-255
1.75000	-249
1.75833	-218
1.76667	-170
1.77500	-198
1.78333	-241
1.79167	-263
1.80000	-258
1.80833	-275
1.81667	-265
1.82500	-215
1.83333	-143
1.84167	-87
1.85000	-44
1.85833	13
1.86667	68
1.87500	101
1.88333	102
1.89167	95
1.90000	98
1.90833	96
1.91667	95
1.92500	81
1.93333	-1907
1.94167	-18317
1.95000	-24830
1.95833	-19975
1.96667	-13465
1.97500	-13902
1.98333	-20018
1.99167	-24896
2.00000	-23440
2.00833	-16967
2.01667	-10895
2.02500	-6475
2.03333	-5072
2.04167	-9399
2.05000	-8763
2.05833	-6286
2.06667	-3961
2.07500	-2300
2.08333	-1296
2.09167	-740
2.10000	-397
2.10833	-175
2.11667	-3558
2.12500	-16070
2.13333	-16305
2.14167	-12134
2.15000	-7954
2.15833	-4824
2.16667	-2760
2.17500	-1488
2.18333	-759
2.19167	-358
2.20000	-138
2.20833	-30
2.21667	30
2.22500	60
2.23333	80
2.24167	107
2.25000	111
2.25833	122
2.26667	146
2.27500	-3332
2.28333	-9381
2.29167	-8612
2.30000	-6174
2.30833	-3928
2.31667	-2315
2.32500	-1294
2.33333	-699
2.34167	-395
2.35000	-198
2.35833	-88
2.36667	-37
2.37500	25
2.38333	55
2.39167	90
2.40000	-4588
2.40833	-8000
2.41667	-6793
2.42500	-4723
2.43333	-2986
2.44167	-1759
2.45000	-1001
2.45833	-539
2.46667	-282
2.47500	-145
2.48333	-10
2.49167	71
2.50000	81
2.50833	-312
2.51667	-11236
2.52500	-21054
2.53333	-18869
2.54167	-29989
2.55000	-39137
2.55833	-39590
2.56667	-41756
2.57500	-35608
2.58333	-39256
2.59167	-38565
2.60000	-40445
2.60833	-41062
2.61667	-37300
2.62500	-28656
2.63333	-18942
2.64167	-11534
2.65000	-6636
2.65833	-3655
2.66667	-1933
2.67500	-966
2.68333	-415
2.69167	-122
2.70000	9
2.70833	37
2.71667	16
2.72500	22
2.73333	-2
2.74167	4
2.75000	72
2.75833	-3407
2.76667	-12610
2.77500	-17990
2.78333	-23663
2.79167	-26398
2.80000	-22165
2.80833	-21426
2.81667	-16581
2.82500	-26730
2.83333	-40513
2.84167	-39960
2.85000	-31640
2.85833	-21247
2.86667	-21217
2.87500	-39185
2.88333	-50282
2.89167	-45387
2.90000	-33147
2.90833	-43800
2.91667	-72118
2.92500	-115176
2.93333	-124124
2.94167	-134271
2.95000	-112652
2.95833	-102698
2.96667	-81410
2.97500	-73891
2.98333	-92476
2.99167	-146671
3.00000	-180683
3.00833	-189119
3.01667	-170923
3.02500	-159260
3.03333	-166323
3.04167	-163293
3.05000	-153951
3.05833	-138773
3.06667	-133555
3.07500	-167148
3.08333	-159136
3.09167	-117188
3.10000	-102364
3.10833	-126536
3.11667	-158133
3.12500	-187957
3.13333	-236814
3.14167	-293776
3.15000	-321639
3.15833	-320962
3.16667	-353520
